Date,Region,Product,Customer,Units Sold,Unit Price,Sales
2025-05-27,East,Mouse,Customer_16,4,24.94,99.76
2024-08-22,South,Headphones,Customer_41,1,84.51,84.51
2024-12-19,South,Headphones,Customer_12,1,79.7,79.7
2025-01-14,South,Laptop,Customer_45,2,909.51,1819.02
2025-02-07,West,Headphones,Customer_46,3,83.88,251.64
2024-04-21,Central,Mouse,Customer_45,3,24.75,74.25
2025-01-15,South,Smartwatch,Customer_46,3,221.67,665.01
2025-03-25,West,Tablet,Customer_4,5,400.66,2003.3
2024-01-01,East,Smartphone,Customer_15,1,656.85,656.85
2024-11-06,South,Monitor,Customer_32,3,253.26,759.78
2025-12-03,Central,Tablet,Customer_50,1,370.99,370.99
2024-02-28,North,Monitor,Customer_15,7,244.03,1708.21
2025-09-25,West,Mouse,Customer_6,1,25.41,25.41
2025-11-09,East,Tablet,Customer_41,3,368.8,1106.4
2024-05-22,Central,Smartphone,Customer_19,2,597.79,1195.58
2025-06-25,West,Smartphone,Customer_22,3,595.41,1786.23
2024-03-01,North,Laptop,Customer_30,2,823.76,1647.52
2025-04-11,East,Monitor,Customer_33,4,268.89,1075.56
2024-10-06,East,Smartphone,Customer_51,2,592.11,1184.22
2024-01-05,South,Monitor,Customer_22,2,255.75,511.5
2024-04-30,East,Tablet,Customer_12,3,343.89,1031.67
2024-04-08,South,Monitor,Customer_30,2,253.52,507.04
2025-11-19,West,Smartphone,Customer_28,1,630.02,630.02
2025-01-20,West,Smartwatch,Customer_37,3,235.72,707.16
2024-02-23,South,Keyboard,Customer_36,3,38.4,115.2
2024-05-14,South,Laptop,Customer_14,1,841.76,841.76
2025-03-25,East,Smartphone,Customer_13,1,618.74,618.74
2024-03-12,West,Mouse,Customer_51,1,22.6,22.6
2025-11-25,North,Headphones,Customer_42,1,85.74,85.74
2024-02-20,East,Headphones,Customer_13,5,80.32,401.6
2024-09-09,East,Keyboard,Customer_30,2,43.84,87.68
2024-06-06,West,Keyboard,Customer_16,4,41.36,165.44
2025-07-07,Central,Laptop,Customer_25,3,924.18,2772.54
2024-07-06,North,Headphones,Customer_38,1,84.19,84.19
2025-02-04,North,Keyboard,Customer_45,9,45.59,410.31
2024-09-25,West,Keyboard,Customer_15,3,42.01,126.03
2025-12-27,North,Tablet,Customer_53,1,377.14,377.14
2025-11-20,West,Smartwatch,Customer_49,1,234.72,234.72
2024-03-07,North,Tablet,Customer_20,8,342.25,2738.0
2025-03-27,South,Smartwatch,Customer_49,4,204.9,819.6
2025-11-06,West,Laptop,Customer_25,1,920.54,920.54
2024-03-07,Central,Smartwatch,Customer_49,5,196.45,982.25
2024-03-12,North,Headphones,Customer_3,2,86.61,173.22
2025-01-22,East,Smartwatch,Customer_39,1,201.5,201.5
2025-07-15,North,Headphones,Customer_13,3,92.04,276.12
2024-12-22,North,Laptop,Customer_17,3,726.94,2180.82
2024-06-07,West,Tablet,Customer_41,2,365.49,730.98
2025-09-17,West,Headphones,Customer_17,1,82.12,82.12
2024-01-14,East,Keyboard,Customer_5,2,43.35,86.7
2024-03-02,Central,Mouse,Customer_40,2,23.74,47.48
2025-02-23,East,Laptop,Customer_38,4,804.59,3218.36
2025-05-19,East,Mouse,Customer_59,3,24.72,74.16
2025-07-18,North,Smartwatch,Customer_30,1,233.97,233.97
2024-11-19,North,Tablet,Customer_12,2,353.25,706.5
2025-10-17,Central,Laptop,Customer_35,1,806.32,806.32
2025-09-01,South,Mouse,Customer_49,5,25.94,129.7
2025-06-01,East,Tablet,Customer_6,5,360.83,1804.15
2024-05-01,South,Laptop,Customer_35,4,733.41,2933.64
2025-03-20,South,Smartwatch,Customer_14,1,200.66,200.66
2024-10-17,North,Monitor,Customer_8,4,269.8,1079.2
2025-05-04,North,Laptop,Customer_49,6,901.04,5406.24
2024-10-09,Central,Keyboard,Customer_4,5,38.1,190.5
2024-02-14,North,Keyboard,Customer_38,1,38.49,38.49
2025-09-08,West,Keyboard,Customer_13,4,42.34,169.36
2025-10-06,West,Tablet,Customer_24,3,344.03,1032.09
2024-01-05,Central,Monitor,Customer_49,3,271.42,814.26
2024-03-09,South,Headphones,Customer_24,2,77.48,154.96
2025-04-20,East,Smartwatch,Customer_37,1,228.4,228.4
2025-05-12,East,Keyboard,Customer_31,1,41.97,41.97
2024-04-13,Central,Smartwatch,Customer_26,1,201.89,201.89
2025-04-22,South,Headphones,Customer_13,1,85.93,85.93
2025-06-12,North,Tablet,Customer_40,2,410.81,821.62
2024-04-29,South,Smartwatch,Customer_25,1,198.73,198.73
2024-07-25,West,Headphones,Customer_14,4,74.09,296.36
2025-10-03,North,Tablet,Customer_1,2,395.97,791.94
2025-05-20,South,Smartphone,Customer_50,2,608.35,1216.7
2025-12-29,East,Monitor,Customer_49,2,247.06,494.12
2025-10-05,Central,Smartwatch,Customer_56,2,199.73,399.46
2025-09-11,North,Monitor,Customer_52,1,274.6,274.6
2025-10-29,South,Smartphone,Customer_35,1,649.52,649.52
2024-12-17,South,Headphones,Customer_51,1,77.28,77.28
2025-06-07,Central,Headphones,Customer_47,3,94.22,282.66
2024-05-02,North,Mouse,Customer_35,3,23.69,71.07
2025-12-27,Central,Headphones,Customer_36,3,89.93,269.79
2024-12-01,North,Mouse,Customer_27,2,26.16,52.32
2025-12-08,North,Laptop,Customer_17,3,926.61,2779.83
2025-01-24,North,Smartphone,Customer_53,4,694.54,2778.16
2024-01-06,North,Keyboard,Customer_53,1,40.18,40.18
2025-08-18,South,Keyboard,Customer_7,2,42.15,84.3
2024-07-02,Central,Headphones,Customer_35,1,76.6,76.6
2024-05-30,South,Mouse,Customer_28,2,26.94,53.88
2024-12-30,East,Smartwatch,Customer_8,1,211.57,211.57
2024-09-01,East,Keyboard,Customer_43,3,38.68,116.04
2024-02-11,East,Monitor,Customer_53,1,263.16,263.16
2024-01-21,South,Laptop,Customer_37,1,873.03,873.03
2024-08-28,West,Monitor,Customer_49,2,237.69,475.38
2024-07-28,North,Mouse,Customer_4,1,24.64,24.64
2025-07-03,West,Mouse,Customer_30,2,28.08,56.16
2025-06-08,North,Smartphone,Customer_57,1,628.89,628.89
2024-04-15,Central,Smartwatch,Customer_41,1,198.27,198.27
2025-09-28,Central,Headphones,Customer_27,1,90.23,90.23
2024-08-07,North,Keyboard,Customer_47,3,38.95,116.85
2024-10-28,West,Mouse,Customer_31,1,26.58,26.58
2025-07-30,North,Mouse,Customer_8,3,28.51,85.53
2024-06-24,West,Tablet,Customer_26,1,316.87,316.87
2025-07-22,East,Mouse,Customer_18,3,29.45,88.35
2024-01-20,West,Laptop,Customer_29,1,787.48,787.48
2024-05-01,South,Smartwatch,Customer_32,1,218.52,218.52
2025-02-28,Central,Monitor,Customer_21,4,269.6,1078.4
2025-06-20,West,Smartphone,Customer_44,9,612.95,5516.55
2025-10-21,Central,Mouse,Customer_2,1,27.25,27.25
2024-10-30,Central,Monitor,Customer_51,2,238.32,476.64
2024-12-30,Central,Keyboard,Customer_57,1,41.39,41.39
2024-01-17,North,Keyboard,Customer_38,5,39.24,196.2
2024-04-13,North,Smartphone,Customer_13,4,641.67,2566.68
2025-06-18,North,Smartwatch,Customer_19,2,201.65,403.3
2025-01-03,West,Mouse,Customer_32,4,24.79,99.16
2025-12-06,South,Mouse,Customer_31,2,27.21,54.42
2024-04-29,East,Smartwatch,Customer_33,3,201.65,604.95
2025-01-31,West,Keyboard,Customer_27,2,39.13,78.26
2024-11-22,North,Smartwatch,Customer_4,1,183.06,183.06
2024-04-18,North,Headphones,Customer_25,1,85.15,85.15
2025-09-17,North,Smartwatch,Customer_52,1,198.41,198.41
2025-04-19,North,Smartwatch,Customer_23,3,216.94,650.82
2025-12-30,East,Smartwatch,Customer_47,3,215.95,647.85
2025-07-19,East,Smartwatch,Customer_17,2,213.01,426.02
2024-01-15,East,Monitor,Customer_17,1,250.76,250.76
2024-03-08,East,Smartwatch,Customer_30,5,191.98,959.9
2025-10-16,North,Smartphone,Customer_59,1,688.29,688.29
2024-04-02,Central,Keyboard,Customer_32,5,43.82,219.1
2025-11-16,North,Tablet,Customer_1,1,350.78,350.78
2024-05-03,South,Laptop,Customer_31,3,771.08,2313.24
2024-05-29,Central,Tablet,Customer_46,2,382.33,764.66
2025-06-26,West,Monitor,Customer_51,3,286.8,860.4
2025-03-17,West,Smartphone,Customer_20,9,693.97,6245.73
2025-01-29,South,Keyboard,Customer_10,4,42.02,168.08
2025-08-07,North,Headphones,Customer_47,5,87.88,439.4
2024-07-10,South,Laptop,Customer_35,1,755.04,755.04
2025-04-19,West,Mouse,Customer_17,2,28.28,56.56
2025-12-07,Central,Smartwatch,Customer_12,1,207.39,207.39
2025-11-06,Central,Smartphone,Customer_45,2,616.11,1232.22
2025-08-10,Central,Monitor,Customer_19,1,247.7,247.7
2025-01-03,North,Keyboard,Customer_2,5,41.77,208.85
2024-09-13,North,Keyboard,Customer_10,3,42.02,126.06
2025-07-19,North,Laptop,Customer_56,1,835.71,835.71
2025-07-01,Central,Laptop,Customer_43,2,891.21,1782.42
2024-11-18,Central,Smartphone,Customer_24,1,549.5,549.5
2024-03-07,North,Mouse,Customer_43,2,26.69,53.38
2024-04-07,East,Mouse,Customer_58,4,24.86,99.44
2024-07-22,Central,Monitor,Customer_4,2,270.01,540.02
2025-03-05,South,Smartphone,Customer_2,6,694.96,4169.76
2025-01-09,Central,Smartphone,Customer_15,5,647.09,3235.45
2024-03-13,West,Headphones,Customer_40,3,83.2,249.6
2024-03-08,North,Tablet,Customer_37,6,325.76,1954.56
2024-05-31,North,Headphones,Customer_42,3,74.42,223.26
2024-06-01,West,Smartwatch,Customer_16,1,219.71,219.71
2024-03-12,West,Keyboard,Customer_28,3,38.51,115.53
2025-02-06,East,Keyboard,Customer_29,5,45.28,226.4
2024-03-10,South,Laptop,Customer_4,5,772.52,3862.6
2024-04-12,East,Monitor,Customer_49,4,245.21,980.84
2025-02-03,South,Keyboard,Customer_16,2,43.37,86.74
2025-02-10,West,Monitor,Customer_29,6,283.28,1699.68
2025-12-23,West,Tablet,Customer_30,5,357.1,1785.5
2024-08-28,Central,Laptop,Customer_10,3,770.15,2310.45
2025-03-27,East,Smartwatch,Customer_29,4,235.36,941.44
2024-12-13,North,Mouse,Customer_41,4,25.95,103.8
2024-02-01,North,Mouse,Customer_5,4,23.26,93.04
2024-12-12,East,Tablet,Customer_42,1,345.29,345.29
2024-05-10,South,Mouse,Customer_59,2,25.09,50.18
2025-08-14,South,Laptop,Customer_15,2,871.42,1742.84
2024-06-07,East,Headphones,Customer_43,3,86.25,258.75
2025-05-03,North,Tablet,Customer_42,5,398.48,1992.4
2025-05-22,West,Mouse,Customer_52,1,25.97,25.97
2024-08-09,West,Headphones,Customer_46,6,74.55,447.3
2024-11-10,North,Keyboard,Customer_51,2,38.9,77.8
2025-07-25,West,Mouse,Customer_34,1,26.48,26.48
2024-07-10,West,Laptop,Customer_46,1,762.54,762.54
2024-02-25,West,Smartwatch,Customer_47,7,208.73,1461.11
2025-07-26,North,Tablet,Customer_42,2,357.42,714.84
2025-03-28,Central,Smartwatch,Customer_30,6,208.33,1249.98
2025-07-12,North,Smartwatch,Customer_53,1,221.32,221.32
2024-03-10,South,Smartphone,Customer_18,9,563.42,5070.78
2025-04-30,West,Headphones,Customer_15,4,94.86,379.44
2024-07-15,South,Mouse,Customer_42,3,24.21,72.63
2024-04-20,West,Smartphone,Customer_5,3,658.07,1974.21
2024-02-12,West,Smartwatch,Customer_33,1,181.84,181.84
2025-12-25,West,Smartwatch,Customer_32,1,199.01,199.01
2025-01-16,West,Mouse,Customer_56,2,26.22,52.44
2024-11-28,North,Tablet,Customer_8,1,347.3,347.3
2024-01-30,Central,Keyboard,Customer_42,5,38.89,194.45
2025-01-16,North,Laptop,Customer_2,4,944.6,3778.4
2024-09-07,East,Mouse,Customer_58,4,22.71,90.84
2024-08-06,South,Headphones,Customer_47,4,87.96,351.84
2025-08-25,West,Mouse,Customer_36,1,28.85,28.85
2025-08-16,North,Keyboard,Customer_59,1,40.12,40.12
2024-04-13,West,Headphones,Customer_5,3,86.08,258.24
2025-10-13,South,Monitor,Customer_15,4,266.98,1067.92
2025-01-12,North,Laptop,Customer_31,1,900.5,900.5
2025-06-12,West,Mouse,Customer_10,4,29.44,117.76
2024-03-23,North,Monitor,Customer_45,2,272.05,544.1
2024-07-07,South,Mouse,Customer_32,2,25.31,50.62
2024-12-02,Central,Tablet,Customer_44,1,347.38,347.38
2025-08-15,West,Keyboard,Customer_1,1,46.08,46.08
2025-10-20,South,Smartphone,Customer_27,1,586.8,586.8
2024-12-05,South,Smartwatch,Customer_7,3,190.51,571.53
2024-08-28,Central,Smartphone,Customer_28,1,592.11,592.11
2024-09-24,South,Smartwatch,Customer_36,2,182.57,365.14
2025-10-21,East,Keyboard,Customer_19,1,42.74,42.74
2025-02-10,West,Monitor,Customer_39,4,286.25,1145.0
2025-04-11,West,Tablet,Customer_34,1,413.07,413.07
2024-12-14,Central,Laptop,Customer_58,4,860.13,3440.52
2024-03-14,North,Smartphone,Customer_47,4,583.51,2334.04
2024-11-08,East,Monitor,Customer_24,1,272.85,272.85
2024-05-07,West,Keyboard,Customer_14,2,36.85,73.7
2024-07-28,East,Laptop,Customer_23,3,720.5,2161.5
2025-04-22,North,Smartwatch,Customer_54,4,230.99,923.96
2024-01-09,West,Headphones,Customer_6,1,73.22,73.22
2025-08-29,West,Smartwatch,Customer_43,6,229.48,1376.88
2025-03-02,South,Smartwatch,Customer_3,3,207.17,621.51
2024-11-24,North,Headphones,Customer_3,3,86.32,258.96
2024-02-28,East,Mouse,Customer_40,2,26.69,53.38
2025-10-28,East,Smartwatch,Customer_26,3,221.87,665.61
2024-01-21,North,Smartphone,Customer_4,6,544.18,3265.08
2025-10-20,West,Mouse,Customer_53,1,29.16,29.16
2024-06-03,South,Headphones,Customer_32,4,75.09,300.36
2025-08-01,Central,Mouse,Customer_52,1,28.61,28.61
2024-03-27,North,Keyboard,Customer_23,1,36.57,36.57
2025-01-04,South,Smartphone,Customer_5,1,664.17,664.17
2025-09-01,West,Laptop,Customer_29,2,940.22,1880.44
2025-08-13,North,Keyboard,Customer_41,1,47.07,47.07
2025-01-20,East,Keyboard,Customer_10,4,46.92,187.68
2025-11-13,West,Monitor,Customer_8,1,267.29,267.29
2024-12-10,North,Laptop,Customer_33,4,778.02,3112.08
2024-07-18,Central,Smartwatch,Customer_21,1,207.88,207.88
2024-05-10,East,Smartphone,Customer_57,1,614.17,614.17
2024-01-18,South,Laptop,Customer_58,5,797.4,3987.0
2025-07-03,South,Laptop,Customer_20,1,864.32,864.32
2024-03-26,North,Keyboard,Customer_55,6,37.76,226.56
2025-10-16,West,Headphones,Customer_30,4,91.13,364.52
2024-12-02,West,Smartphone,Customer_23,4,581.68,2326.72
2024-12-11,North,Smartwatch,Customer_36,3,186.34,559.02
2025-09-19,East,Monitor,Customer_48,2,268.0,536.0
2024-01-20,North,Keyboard,Customer_2,5,43.01,215.05
2024-03-12,East,Tablet,Customer_38,3,335.7,1007.1
2025-09-16,South,Smartphone,Customer_32,1,630.16,630.16
2025-08-05,Central,Smartwatch,Customer_7,3,197.37,592.11
2024-08-28,North,Keyboard,Customer_4,1,38.89,38.89
2025-05-31,East,Monitor,Customer_1,2,260.85,521.7
2024-08-19,South,Laptop,Customer_11,6,755.58,4533.48
2024-01-11,West,Laptop,Customer_19,3,750.77,2252.31
2025-07-18,East,Laptop,Customer_57,1,787.77,787.77
2025-08-08,East,Smartwatch,Customer_41,1,210.94,210.94
2024-09-08,Central,Laptop,Customer_28,5,805.12,4025.6
2025-06-14,South,Monitor,Customer_42,3,254.16,762.48
2024-03-03,Central,Monitor,Customer_17,3,258.85,776.55
2024-05-24,South,Smartphone,Customer_49,3,562.41,1687.23
2025-07-31,North,Mouse,Customer_30,4,28.19,112.76
2024-07-17,East,Headphones,Customer_17,1,83.17,83.17
2024-11-22,Central,Monitor,Customer_3,1,230.17,230.17
2024-04-24,Central,Laptop,Customer_43,3,837.64,2512.92
2025-05-24,North,Tablet,Customer_8,6,375.93,2255.58
2024-08-30,North,Tablet,Customer_10,4,372.85,1491.4
2024-01-29,North,Headphones,Customer_2,4,83.48,333.92
2024-12-25,East,Mouse,Customer_11,2,23.72,47.44
2024-04-15,Central,Monitor,Customer_55,3,268.15,804.45
2024-12-09,South,Monitor,Customer_58,6,259.82,1558.92
2024-04-22,West,Smartphone,Customer_3,4,592.41,2369.64
2025-05-03,West,Monitor,Customer_12,3,265.51,796.53
2025-03-07,West,Monitor,Customer_21,5,243.1,1215.5
2025-05-10,South,Laptop,Customer_6,2,789.51,1579.02
2025-02-15,East,Tablet,Customer_44,4,366.72,1466.88
2025-10-16,Central,Mouse,Customer_30,6,29.31,175.86
2025-05-28,South,Tablet,Customer_3,4,404.82,1619.28
2025-12-21,Central,Keyboard,Customer_12,4,43.44,173.76
2025-04-28,North,Headphones,Customer_19,4,81.1,324.4
2025-08-16,North,Keyboard,Customer_49,1,47.5,47.5
2024-01-15,South,Smartphone,Customer_54,3,649.53,1948.59
2025-03-31,Central,Monitor,Customer_58,1,253.48,253.48
2025-06-24,North,Keyboard,Customer_9,5,43.28,216.4
2024-10-28,North,Laptop,Customer_30,2,779.19,1558.38
2024-06-03,South,Headphones,Customer_4,3,73.43,220.29
2025-09-17,Central,Monitor,Customer_5,2,262.94,525.88
2024-01-29,East,Smartwatch,Customer_60,1,205.9,205.9
2025-12-26,North,Headphones,Customer_27,4,83.88,335.52
2025-06-23,South,Smartphone,Customer_12,3,615.94,1847.82
2024-02-02,East,Smartwatch,Customer_2,6,196.12,1176.72
2024-03-13,South,Headphones,Customer_44,4,72.72,290.88
2025-02-23,West,Keyboard,Customer_7,2,47.38,94.76
2025-07-25,West,Keyboard,Customer_14,1,44.47,44.47
2024-06-02,West,Smartphone,Customer_44,3,572.36,1717.08
2024-03-11,East,Monitor,Customer_21,4,226.52,906.08
2024-08-20,North,Mouse,Customer_22,1,23.86,23.86
2025-04-01,Central,Laptop,Customer_50,3,860.07,2580.21
2024-08-22,North,Headphones,Customer_3,3,73.67,221.01
2024-03-10,South,Mouse,Customer_37,1,27.26,27.26
2024-05-13,South,Tablet,Customer_36,4,330.24,1320.96
2025-08-14,East,Smartwatch,Customer_36,2,221.39,442.78
2025-05-23,West,Headphones,Customer_3,3,85.2,255.6
2025-01-15,North,Laptop,Customer_5,2,839.52,1679.04
2024-07-01,East,Headphones,Customer_33,2,84.55,169.1
2025-02-15,West,Mouse,Customer_9,6,26.46,158.76
2024-11-02,West,Mouse,Customer_31,2,26.28,52.56
2025-08-28,South,Headphones,Customer_56,2,92.69,185.38
2025-10-06,West,Smartwatch,Customer_39,1,220.96,220.96
2025-11-20,West,Smartwatch,Customer_10,2,196.39,392.78
2024-05-15,East,Keyboard,Customer_36,2,36.63,73.26
2025-04-17,East,Headphones,Customer_32,2,92.34,184.68
2025-11-25,North,Mouse,Customer_10,4,28.64,114.56
2025-06-28,North,Smartwatch,Customer_30,3,201.25,603.75
2025-03-07,Central,Tablet,Customer_54,3,357.81,1073.43
2024-06-18,North,Monitor,Customer_56,1,240.19,240.19
2025-11-26,North,Headphones,Customer_29,1,90.78,90.78
2025-02-11,South,Monitor,Customer_11,2,265.02,530.04
2024-08-19,North,Tablet,Customer_15,2,363.23,726.46
2024-11-20,North,Mouse,Customer_55,1,25.23,25.23
2025-07-18,Central,Tablet,Customer_33,3,401.91,1205.73
2025-10-25,East,Monitor,Customer_36,1,285.98,285.98
2024-07-30,Central,Tablet,Customer_56,1,358.72,358.72
2025-04-20,West,Keyboard,Customer_15,2,42.88,85.76
2025-08-17,South,Tablet,Customer_17,1,359.97,359.97
2024-02-08,North,Laptop,Customer_51,4,774.12,3096.48
2025-06-22,North,Smartphone,Customer_27,2,656.2,1312.4
2025-03-26,North,Keyboard,Customer_9,5,38.99,194.95
2025-04-09,Central,Laptop,Customer_7,2,836.43,1672.86
2025-04-07,West,Keyboard,Customer_24,4,40.84,163.36
2025-03-30,Central,Smartphone,Customer_5,2,664.92,1329.84
2024-02-29,East,Laptop,Customer_25,2,752.85,1505.7
2024-03-13,South,Laptop,Customer_58,2,844.8,1689.6
2025-07-08,East,Headphones,Customer_40,2,85.26,170.52
2024-02-14,North,Keyboard,Customer_40,4,40.27,161.08
2025-01-28,North,Smartphone,Customer_55,2,675.56,1351.12
2024-08-06,West,Laptop,Customer_57,1,780.84,780.84
2025-01-23,West,Tablet,Customer_60,2,351.37,702.74
2025-05-19,North,Monitor,Customer_24,1,272.35,272.35
2025-02-25,West,Mouse,Customer_14,2,26.51,53.02
2024-11-18,South,Tablet,Customer_7,2,367.45,734.9
2024-02-20,Central,Mouse,Customer_34,2,23.17,46.34
2025-11-27,South,Laptop,Customer_23,3,932.12,2796.36
2024-02-10,Central,Keyboard,Customer_20,3,36.23,108.69
2025-06-10,North,Monitor,Customer_41,4,258.26,1033.04
2025-04-30,North,Headphones,Customer_47,4,90.61,362.44
2025-02-10,West,Laptop,Customer_7,1,870.41,870.41
2025-02-15,North,Headphones,Customer_43,3,85.43,256.29
2024-06-02,East,Smartwatch,Customer_17,3,212.5,637.5
2024-04-03,North,Smartphone,Customer_18,1,587.02,587.02
2024-03-12,East,Laptop,Customer_2,2,773.15,1546.3
2025-03-26,North,Mouse,Customer_39,1,25.82,25.82
2025-12-04,North,Smartwatch,Customer_13,4,206.9,827.6
2025-03-30,South,Laptop,Customer_35,3,890.26,2670.78
2025-10-18,East,Smartwatch,Customer_32,1,228.33,228.33
2025-06-27,West,Monitor,Customer_50,5,269.67,1348.35
2025-10-12,South,Monitor,Customer_35,3,283.07,849.21
2024-11-07,West,Mouse,Customer_12,3,24.93,74.79
2024-04-11,Central,Keyboard,Customer_58,4,42.82,171.28
2025-05-14,South,Smartphone,Customer_24,2,640.68,1281.36
2024-07-05,North,Laptop,Customer_21,1,870.76,870.76
2025-07-10,East,Smartwatch,Customer_15,4,218.54,874.16
2025-06-29,West,Smartwatch,Customer_10,4,216.71,866.84
2025-05-01,East,Headphones,Customer_1,4,80.68,322.72
2024-03-01,East,Smartphone,Customer_35,1,592.03,592.03
2024-09-11,West,Laptop,Customer_58,1,853.87,853.87
2024-09-08,West,Laptop,Customer_21,1,783.67,783.67
2024-04-25,North,Mouse,Customer_34,6,22.51,135.06
2025-12-26,East,Keyboard,Customer_34,2,45.22,90.44
2025-12-17,West,Smartphone,Customer_26,6,619.85,3719.1
2024-08-10,North,Laptop,Customer_26,2,760.25,1520.5
2024-07-10,West,Headphones,Customer_11,2,82.1,164.2
2025-11-07,South,Laptop,Customer_58,5,887.56,4437.8
2025-04-08,East,Laptop,Customer_17,4,873.81,3495.24
2025-04-11,South,Laptop,Customer_41,5,914.75,4573.75
2024-07-19,South,Tablet,Customer_54,1,381.07,381.07
2024-10-31,North,Tablet,Customer_58,1,377.34,377.34
2024-11-21,North,Laptop,Customer_40,4,845.18,3380.72
2025-07-16,South,Smartphone,Customer_42,1,683.92,683.92
2025-12-16,West,Smartwatch,Customer_16,2,226.16,452.32
2024-01-21,Central,Tablet,Customer_19,3,376.5,1129.5
2024-03-30,South,Monitor,Customer_34,8,234.04,1872.32
2025-09-23,North,Tablet,Customer_2,2,354.7,709.4
2025-05-24,South,Headphones,Customer_32,4,78.06,312.24
2025-03-21,South,Headphones,Customer_41,6,87.45,524.7
2025-12-27,North,Laptop,Customer_26,5,835.19,4175.95
2024-06-08,West,Headphones,Customer_23,2,72.54,145.08
2024-01-31,East,Smartphone,Customer_26,5,552.49,2762.45
2025-08-05,North,Laptop,Customer_1,3,795.9,2387.7
2025-10-17,North,Tablet,Customer_21,1,399.73,399.73
2025-11-10,West,Laptop,Customer_13,4,898.9,3595.6
2025-09-16,South,Laptop,Customer_22,2,900.03,1800.06
2025-07-30,East,Smartwatch,Customer_13,4,202.87,811.48
2024-05-14,South,Smartphone,Customer_29,1,620.32,620.32
2025-12-11,East,Keyboard,Customer_22,3,44.26,132.78
2025-09-22,West,Keyboard,Customer_9,4,46.59,186.36
2025-10-30,South,Laptop,Customer_6,1,843.06,843.06
2025-03-08,South,Monitor,Customer_23,2,261.28,522.56
2024-01-20,North,Smartphone,Customer_18,1,562.26,562.26
2025-08-25,South,Mouse,Customer_44,1,26.76,26.76
2025-07-07,South,Smartphone,Customer_49,1,676.76,676.76
2025-04-30,Central,Smartwatch,Customer_23,2,220.55,441.1
2025-01-30,North,Smartwatch,Customer_36,4,234.5,938.0
2025-12-31,Central,Monitor,Customer_12,3,293.04,879.12
